5154,5165,6595,322,,Bet Phe,,1.101407,-46.718414,100000.0,-70.16,31.6,-1.0,3.32,-16.68,G8IIIvar,0.885,65728.03719,19495.774096,-72799.31262,0.02036281,-0.02943628,0.01050305,0.2883477037288151,-0.8153901374901737,-3.401452782777778e-07,1.53201123e-07,Bet,,Phe,1,5154,,409260659.730011,,,
5337,5348,6882,338,,Zet Phe,,1.139742,-55.24576,91.5751,21.17,29.7,15.0,3.94,-0.869,B6V + B0V,-0.12,49.896436,15.346501,-75.238648,1.595e-05,1.474e-05,-5.09e-06,0.2983838460567415,-0.9642204110904488,1.0263505617361113e-07,1.43989663e-07,Zet,,Phe,1,5337,,193.9099078614849,Zet,4.199,3.929
5353,5364,6805,334,NN 3075,31Eta Cet,,1.143164,-10.182264,37.9939,215.81,-138.33,12.9,3.46,0.561,K2III,1.161,35.733354,11.025427,-6.716585,-3.61e-06,4.048e-05,-2.741e-05,0.29927957191853505,-0.177714035124185,1.0462764040069444e-06,-6.70642764e-07,Eta,31,Cet,1,5353,,51.95172830110675,,,
5436,5447,6860,337,Gl 53.3,43Bet And,Mirach,1.162194,35.620558,60.5327,175.59,-112.23,-0.8,2.07,-1.84,M0IIIvar,1.576,46.946371,14.741814,35.255129,2.23e-06,5.471e-05,-2.725e-05,0.30426179273798976,0.6216960120690613,8.512843416875e-07,-5.44106393e-07,Bet,43,And,1,5436,,474.2419852602448,,,
6523,6537,8512,402,,45The Cet,,1.40039,-8.183257,34.8918,-78.38,-206.88,17.0,3.6,0.886,K0III,1.065,32.241501,12.380133,-4.96651,1.617e-05,-7.99e-06,-3.711e-05,0.36662135102657534,-0.1428247700972425,-3.799969628194444e-07,-1.002982542e-06,The,45,Cet,1,6523,,38.51234824289314,,,
6672,6686,8538,403,,37Del Cas,Ruchbah,1.430216,60.235283,30.4785,297.24,-49.49,7.0,2.66,0.24,A5Vv SB,0.16,14.082378,5.53413,26.457567,-6.85e-06,4.45e-05,2.58e-06,0.37442958727661074,1.0513040155749624,1.4410601840833333e-06,-2.3993429e-07,Del,37,Cas,1,6672,,69.82324040771711,Del,2.666,2.656
6853,6867,9053,429,,Gam Phe,,1.472759,-43.318234,71.6332,-18.21,-207.71,26.0,3.41,-0.866,K5II-III,1.542,48.291055,19.600485,-49.144111,-2.555e-05,-1.719e-05,-7.072e-05,0.38556730351000174,-0.7560458063068313,-8.828457122916667e-08,-1.007006495e-06,Gam,,Phe,1,6853,,193.37485452952552,Gam,3.478,3.388
7068,7083,9362,440,,Del Phe,,1.520851,-49.072702,43.573,138.22,154.2,-7.0,3.93,0.734,K0III-IV,0.972,26.31178,11.067445,-32.92116,7.04e-06,3.464e-05,2.675e-05,0.39815775445785606,-0.8564802246514187,6.70109469263889e-07,7.47582695e-07,Del,,Phe,1,7068,,44.299619910036355,,,
7083,7097,9270,437,,99Eta Psc,,1.524725,15.345823,107.1811,25.73,-3.29,15.0,3.62,-1.531,G8III,0.974,95.233975,40.171366,28.364911,8.85e-06,1.824e-05,2.41e-06,0.3991719864974001,0.26783513743426246,1.2474256000694444e-07,-1.595037e-08,Eta,99,Psc,1,7083,,356.77958828856265,,,
7574,7588,10144,472,,Alp Eri,Achernar,1.628556,-57.236757,42.7533,88.02,-40.08,16.0,0.45,-2.705,B3Vp,-0.158,21.065573,9.568417,-35.951967,-5.84e-06,1.738e-05,-1.826e-05,0.42635506591376426,-0.9989698692415762,4.2673300162500003e-07,-1.94313323e-07,Alp,,Eri,1,7574,,1051.9618738232234,Alp,0.487,0.427
7593,7607,9927,464,,51    And,,1.633205,48.628213,54.3183,60.9,-112.42,16.0,3.59,-0.085,K3III,1.275,32.669331,14.886999,40.762548,2.341e-05,2.829e-05,-7.29e-06,0.42757205945090027,0.8487224280090337,2.9525153145833333e-07,-5.45027539e-07,,51,And,1,7593,,94.18895965228413,,,
8087,8102,10700,509,Gl 71,52Tau Cet,,1.734479,-15.93748,3.6502,-1721.82,854.07,-17.0,3.49,5.678,G8V,0.727,3.154083,1.539508,-1.00226,2.07e-06,-3.289e-05,1.931e-05,0.4540854403344977,-0.27816150132824125,-8.347618914541667e-06,4.140648201e-06,Tau,52,Cet,1,8087,,0.46644452520377955,,,
8628,8645,11353,539,,55Zet Cet,,1.857676,-10.335038,72.0461,38.78,-38.04,9.0,3.74,-0.548,K2III,1.136,62.65906,33.12747,-12.925362,-4.3e-07,1.509e-05,-1.472e-05,0.48633841109402154,-0.180380435702335,1.8801074531944445e-07,-1.84423124e-07,Zet,55,Cet,1,8628,,144.27796231294775,,,
8777,8796,11443,544,Gl 78.1,2Alp Tri,,1.884696,29.578829,19.4175,12.02,-233.69,-16.2,3.42,1.979,F6IV,0.488,14.872602,7.99818,9.584806,-3.66e-06,-6.9e-07,-2.731e-05,0.49341234590278854,0.5162479585904625,5.8274604402777775e-08,-1.13296109e-06,Alp,2,Tri,1,8777,,14.073431383183483,Alp,3.429,3.409
8813,8832,11502,546,,5Gam2Ari,,1.89217,19.293852,50.3018,79.43,-99.1,-1.0,3.88,0.372,A1p Si,-0.047,41.769649,22.568336,16.620371,-3.03e-06,2.038e-05,-2.315e-05,0.4953689125156816,0.3367412380593763,3.8508750646527776e-07,-4.80450357e-07,Gam-2,5,Ari,1,8813,,61.83010727517132,Gam,3.892,3.872
8867,8886,11415,542,,45Eps Cas,,1.906584,63.670101,126.2626,31.98,-18.66,-8.0,3.35,-2.156,B2pvar,-0.15,49.169644,26.806887,113.163436,-3.57e-06,2.035e-05,-1.24e-05,0.4991424996298816,1.11125290442047,1.5504341504166668e-07,-9.0466232e-08,Eps,45,Cas,1,8867,,634.453795775715,,,
8884,8903,11636,553,Gl 80,6Bet Ari,Sheratan,1.910668,20.808035,17.9856,96.32,-108.8,-4.0,2.64,1.365,A5V...,0.165,14.752622,8.063457,6.389157,-4.43e-06,7.15e-06,-1.032e-05,0.5002117420096996,0.363168721573765,4.669725371111111e-07,-5.27477284e-07,Bet,6,Ari,1,8884,,24.774220576332848,,,
8989,9007,11937,566,Gl 81A,Chi Eri,,1.932564,-51.608896,17.8508,681.24,284.23,-6.3,3.69,2.432,G5IV,0.844,9.696827,5.372709,-13.991232,-1.521e-05,5.897e-05,2.032e-05,0.5059440330162774,-0.900745155623165,3.3027447174166666e-06,1.377985924e-06,Chi,,Eri,1,8989,Gl  81,9.272567425805942,,,
9217,9236,12311,591,Gl 83,Alp Hyi,,1.979451,-61.569859,22.0119,262.54,26.88,15.2,2.86,1.147,F0V,0.29,9.103629,5.191033,-19.357346,-5.26e-06,2.925e-05,-1.231e-05,0.5182191582610731,-1.0745967597182264,1.2728298369305554e-06,1.30317917e-07,Alp,,Hyi,1,9217,,30.283076942657782,,,
9328,9347,12274,585,,59Ups Cet,,2.000084,-21.077831,89.7666,133.01,-24.53,18.0,3.99,-0.776,K5/M0III,1.554,72.537969,41.881981,-32.283342,-1.739e-05,5.68e-05,-1.658e-05,0.5236207634434193,-0.36787755859195626,6.448506765069444e-07,-1.18924795e-07,Ups,59,Cet,1,9328,,177.99180203953355,,,
9467,9487,12446,595,,113Alp Psc,,2.034117,2.763759,46.1681,33.29,-0.42,9.0,3.82,0.498,A2,0.024,39.728779,23.413015,2.226137,4.14e-06,1.109e-05,3.5e-07,0.5325304992016497,0.04823670218310125,1.6139447425694445e-07,-2.036217e-09,Alp,113,Psc,1,9467,,55.055409848479435,Alp,3.832,3.812
9577,9598,12216,580,,50    Cas,,2.057268,72.421294,48.1696,-44.0,22.51,-14.0,3.95,0.536,A2V,-0.002,12.488444,7.46198,45.920103,-2.74e-06,-1.361e-05,-1.206e-05,0.5385914914673299,1.2639900329011413,-2.1331801944444443e-07,1.09131559e-07,,50,Cas,1,9577,,53.161839507396266,,,
9618,9640,12533,603,,57Gam1And,Almaak,2.064984,42.329725,120.4819,43.08,-50.85,-12.0,2.1,-3.305,B8V,1.37,76.368059,45.840864,81.131974,-3.58e-06,2.72e-05,-3.022e-05,0.5406116765051688,0.738793066882135,2.0885773358333334e-07,-2.46527756e-07,Gam-1,57,And,1,9618,,1828.1002161427427,,,
9861,9884,12929,617,Gl 84.3,13Alp Ari,Hamal,2.119555,23.462423,20.1776,190.73,-145.77,-14.4,2.01,0.486,K2III,1.151,15.731986,9.751722,8.03361,-1.649e-05,1.173e-05,-1.894e-05,0.554898130994913,0.4094965332621075,9.24685132923611e-07,-7.06712902e-07,Alp,13,Ari,1,9861,,55.6672798150948,,,
10041,10064,13161,622,,4Bet Tri,,2.159058,34.987297,38.8954,148.78,-39.13,10.0,3.0,0.051,A5III,0.14,26.909766,17.068198,22.302471,-4.38e-06,3.044e-05,-1.8e-07,0.5652399794256968,0.6106435270585613,7.213057939305555e-07,-1.89707593e-07,Bet,4,Tri,1,10041,,83.0998041044432,,,
10578,10602,14228,674,,Phi Eri,,2.275154,-51.512165,47.1254,90.75,-21.9,10.0,3.56,0.194,B8IV-V,-0.12,24.277871,16.454316,-36.88702,-9.6e-06,1.854e-05,-1.112e-05,0.5956338357236322,-0.899056877024215,4.399684151041667e-07,-1.06174196e-07,Phi,,Eri,1,10578,,72.84504232923301,,,
11734,11767,8890,424,,1Alp UMi,Polaris,2.52975,89.264109,132.626,44.22,-11.74,-17.0,1.97,-3.643,F7:Ib-IIv SB,0.636,1.3431,1.047629,132.614909,-1.171e-05,2.692e-05,-1.748e-05,0.6622870748653336,1.5579526129751475,2.1438460954166665e-07,-5.6917126e-08,Alp,1,UMi,1,11734,,2495.743794831569,Alp,1.993,1.953
12673,12706,16970,804,Gl 106.1A,86Gam Cet,,2.721678,3.235818,24.4081,-146.43,-145.27,-5.1,3.47,1.532,A3V,0.093,18.440324,15.931398,1.377729,8.12e-06,-1.588e-05,-1.746e-05,0.7125335102641163,0.05647568647271125,-7.099126724375e-07,-7.04288833e-07,Gam,86,Cet,1,12673,Gl 106.1,21.242224773886967,,,
13176,13209,17573,838,,41    Ari,,2.833063,27.260507,50.7872,65.47,-116.59,4.0,3.61,0.081,B8Vn,-0.1,33.287607,30.498162,23.26243,1.49e-06,2.322e-05,-2.364e-05,0.7416942123157708,0.4757856031126375,3.174075166597222e-07,-5.6524427e-07,,41,Ari,1,13176,,80.83510373900673,,,
13234,13268,17506,834,,15Eta Per,,2.844945,55.895496,269.5418,16.64,-13.76,-1.0,3.77,-3.383,K3Ib comp SB,1.69,111.116108,102.442422,223.184985,-4.21e-06,2.569e-05,-1.093e-05,0.7448048908887189,0.9755604422843326,8.067299644444444e-08,-6.6710362e-08,Eta,15,Per,1,13234,,1964.264645879858,,,
13497,13531,17878,854,,18Tau Per,,2.904295,52.762479,77.9423,-1.99,-4.53,2.0,3.93,-0.529,G4III...,0.758,34.175398,32.504346,62.052515,2.4e-06,1.25e-06,5.9e-07,0.7603426015818179,0.9208789768319837,-9.647792243055556e-09,-2.1962059e-08,Tau,18,Per,1,13497,,141.77511231219995,Tau,3.945,3.925
13667,13701,18322,874,,3Eta Eri,,2.940458,-8.898144,41.8585,77.73,-219.99,-20.0,3.89,0.781,K1III-IV,1.088,29.694338,28.782724,-6.474577,-3.045e-05,-7.54e-06,-4.094e-05,0.7698101253996465,-0.15530191723913125,3.768456738958334e-07,-1.066541615e-06,Eta,3,Eri,1,13667,,42.42286549229506,,,
13813,13847,18622,897,,The1Eri,Acamar,2.971023,-40.304672,49.4315,-53.53,25.71,12.0,2.88,-0.59,A4III+...,0.128,26.85749,26.453029,-31.974932,1.851e-05,2.3e-07,-3.24e-06,0.777812118193322,-0.7034492363510262,-2.595207632013889e-07,1.24645597e-07,The-1,,Eri,1,13813,,149.96848355023724,,,
14100,14135,18884,911,,92Alp Cet,Menkar,3.037992,4.089734,76.3942,-11.81,-78.76,-26.0,2.54,-1.875,M2III,1.63,53.342561,54.414384,5.448321,-1.399e-05,-2.052e-05,-3.099e-05,0.7953445140056629,0.0713793229065275,-5.725649567361112e-08,-3.81839254e-07,Alp,92,Cet,1,14100,,489.77881936844614,Alp,2.561,2.521
14292,14328,18925,915,,23Gam Per,,3.079942,53.50644,74.5712,0.5,-4.19,3.0,2.91,-1.453,G8III+...,0.716,30.696986,32.009546,59.949578,1.98e-06,2.32e-06,1.57e-06,0.8063268792105985,0.9338635492551862,2.4240684027777777e-09,-2.0313693e-08,Gam,23,Per,1,14292,,332.04733579750683,Gam,2.922,2.902
14318,14354,19058,921,,25Rho Per,,3.08627,38.840274,94.3396,128.69,-106.61,28.0,3.32,-1.553,M3IIIvar,1.528,50.772204,53.119196,59.165375,-6.01e-06,7.889e-05,-2.002e-05,0.8079835981838482,0.67789065947619,6.239067255069444e-07,-5.16859864e-07,Rho,25,Per,1,14318,,364.0826637894008,Rho,3.462,3.262
14540,14576,19356,936,,26Bet Per,Algol,3.136148,40.955648,27.571,2.39,-1.44,4.0,2.09,-0.112,B8V,-0.003,14.189428,15.238793,18.072114,1.96e-06,2.57e-06,2.54e-06,0.821041501386661,0.7148108979134763,1.1587046965277778e-08,-6.981317e-09,Bet,26,Per,1,14540,,96.56060985415496,Bet,2.213,2.073
14632,14668,19476,941,,27Kap Per,,3.158258,44.857544,34.5662,173.01,-142.05,29.0,3.79,1.097,K0III,0.98,16.593574,18.028979,24.381331,4.28e-06,4.746e-05,4.05e-06,0.8268300972913014,0.7829118300689613,8.387761487291667e-07,-6.88677833e-07,Kap,27,Per,1,14632,,31.71027438947892,,,
14843,14879,20010,963,Gl 127A,Alp For,,3.201249,-28.987618,14.2369,371.49,612.26,-20.0,3.8,3.033,F8V,0.543,8.329775,9.25728,-6.899408,-1.733e-05,1.907e-05,4.687e-05,0.8380850470504916,-0.5059293771979,1.8010343418958332e-06,2.96832024e-06,Alp,,For,1,14843,Gl 127,5.330893422367013,,,
15436,15474,20720,1003,,16Tau4Eri,,3.325278,-21.757864,93.3707,51.35,32.2,42.0,3.7,-1.151,M3/M4III,1.614,55.881991,66.313063,-34.611249,1.142e-05,4.962e-05,-2.39e-06,0.8705556573284685,-0.37974636103745624,2.4895182496527776e-07,1.56110005e-07,Tau-4,16,Eri,1,15436,,251.42010301590201,Tau-4,3.73,3.66
15824,15863,20902,1017,,33Alp Per,Mirphak,3.405378,49.86118,155.2795,24.11,-26.01,-2.0,1.79,-4.166,F5Ib,0.481,62.885098,77.880689,118.708804,-5.55e-06,2.202e-05,-1.419e-05,0.8915260037750609,0.8702417516246674,1.1688857838194444e-07,-1.26100038e-07,Alp,33,Per,1,15824,,4040.173353730007,,,
15861,15900,21120,1030,,1Omi Tau,,3.413554,9.02887,89.2061,-74.25,-80.31,-21.0,3.61,-1.142,G8III,0.887,55.200207,68.663325,13.999272,1.515e-05,-3.24e-05,-3.767e-05,0.8936663372261192,0.1575835061536725,-3.599741578125e-07,-3.89353866e-07,Omi,1,Tau,1,15861,,249.34461880978301,,,
16044,16083,21364,1038,,2Xi  Tau,,3.45282,9.73268,64.1026,53.61,-38.12,-2.0,3.73,-0.304,B9Vn,-0.082,39.077692,49.645163,10.836642,-1.31e-05,1.029e-05,-1.202e-05,0.9039461732003738,0.16986730590396876,2.5990861414583335e-07,-1.84810975e-07,Xi,2,Tau,1,16044,,115.23913771994866,Xi,3.812,3.722
16496,16537,22049,1084,Gl 144,18Eps Eri,,3.548848,-9.458262,3.2161,-976.44,17.97,16.9,3.72,6.183,K2V,0.881,1.89897,2.541426,-0.528523,2.243e-05,4.58e-06,-2.56e-06,0.9290861752463538,-0.1650778156910925,-4.733914702416666e-06,8.7121018e-08,Eps,18,Eri,1,16496,,0.2929543829769431,Eps,3.735,3.715
17316,17358,22928,1122,,39Del Per,,3.715416,47.787551,158.2278,23.83,-41.93,4.0,3.01,-2.986,B5III SB,-0.125,59.860731,87.855481,117.192812,-1.4e-07,3.225e-05,-1.858e-05,0.9726935148971256,0.83405011127921,1.1553110007638888e-07,-2.03282376e-07,Del,39,Per,1,17316,,1362.6991969948704,Del,3.02,3.0
17336,17378,23249,1136,Gl 150,23Del Eri,,3.720806,-9.763395,9.0408,-91.71,742.23,-5.1,3.52,3.739,K0IV,0.915,5.006502,7.370189,-1.533131,3.54e-06,-1.95e-06,3.294e-05,0.9741048015520187,-0.17040338171491623,-4.446226264375e-07,3.598432581e-06,Del,23,Eri,1,17336,,2.782274657675122,Del,3.531,3.511
17398,17440,23817,1175,Gl 154.2,Bet Ret,,3.736593,-64.806903,29.8597,308.39,78.72,50.8,3.84,1.465,K0IV SB,1.133,7.098485,10.543736,-27.019807,-1.892e-05,5.183e-05,-4.216e-05,0.9782377562729578,-1.1310938276033713,1.4951169094652777e-06,3.81645329e-07,Bet,,Ret,1,17398,,22.59435770220978,,,
17406,17448,23180,1131,,38Omi Per,,3.738648,32.288248,343.6426,8.11,-10.32,19.0,3.84,-3.841,B1III,0.022,162.113525,241.065988,183.56674,3.08e-06,2.879e-05,-4.15e-06,0.9787756370359081,0.5635362392132537,3.931838949305555e-08,-5.0032771e-08,Omi,38,Per,1,17406,,2995.021883751126,Omi,3.862,3.822
17457,17499,23302,1142,,17    Tau,,3.747927,24.113339,124.0695,21.55,-44.92,12.0,3.72,-1.748,B6III,-0.105,62.965631,94.124106,50.687766,1.59e-06,2.569e-05,-1.965e-05,0.9812049121767964,0.42085716243983123,1.0447734815972222e-07,-2.17778305e-07,,17,Tau,1,17457,,435.7124805030843,,,
17487,17529,23230,1135,,41Nu  Per,,3.753232,42.578549,170.6485,-14.59,1.75,-13.0,3.77,-2.391,F5IIvar,0.425,69.722894,104.539005,115.460753,4.07e-06,-1.566e-05,-7.93e-06,0.9825938160747351,0.7431358632370912,-7.073431599305555e-08,8.484239e-09,Nu,41,Per,1,17487,,787.7710195856797,,,
17532,17573,23408,1149,,20    Tau,,3.763779,24.367748,117.5088,21.09,-45.03,8.0,3.87,-1.48,B8III,-0.063,59.14718,89.215057,48.48319,-5e-08,2.167e-05,-1.999e-05,0.9853551086630458,0.42529744177350004,1.0224720522916667e-07,-2.183116e-07,,20,Tau,1,17532,,340.4081897010009,,,
17637,17678,24512,1208,,Gam Hyi,,3.787295,-74.238962,65.6168,51.07,115.27,16.0,3.26,-0.825,M2III,1.59,9.756821,14.915528,-63.149939,8.16e-06,4.214e-05,-5.79e-06,0.9915114594505333,-1.2957143241086213,2.475943466597222e-07,5.58844729e-07,Gam,,Hyi,1,17637,,186.20871366628674,,,
17661,17702,23630,1165,,25Eta Tau,Alcyone,3.79141,24.105137,123.6094,19.35,-43.11,10.0,2.85,-2.61,B7III,-0.086,61.664507,94.489136,50.483636,1.16e-06,2.299e-05,-1.94e-05,0.9925887748501628,0.42071400922220126,9.381144718750002e-08,-2.09003177e-07,Eta,25,Tau,1,17661,,963.8290236239706,,,
17805,17847,23850,1178,,27    Tau,,3.819373,24.053415,117.2333,17.77,-44.7,9.0,3.62,-1.725,B8III,-0.07,57.849417,90.077197,47.782936,1.64e-06,2.124e-05,-1.945e-05,0.9999094198246715,0.41981129577249376,8.615139103472223e-08,-2.16711715e-07,,27,Tau,1,17805,,426.57951880159254,,,
18201,18246,24398,1203,,44Zet Per,,3.9022,31.883635,230.4147,4.41,-9.15,20.0,2.84,-3.973,B1Ib,0.271,102.130978,166.878316,121.704179,7.68e-06,2.199e-05,2.13e-06,1.021593644077479,0.5564744158460538,2.13802833125e-08,-4.4360451e-08,Zet,44,Per,1,18201,,3382.2055666965434,,,
18485,18532,24760,1220,,45Eps Per,,3.96423,40.010215,195.6947,12.61,-24.06,1.0,2.9,-3.558,B0.5V,-0.199,76.156467,129.09969,125.816858,-2.45e-06,1.939e-05,-1.682e-05,1.0378330199312948,0.6983099793460038,6.113500511805555e-08,-1.16646171e-07,Eps,45,Per,1,18485,,2307.809729698403,Eps,2.916,2.886
18497,18543,25025,1231,,34Gam Eri,Zaurak,3.967157,-13.508515,62.3441,60.51,-111.34,62.0,2.97,-1.004,M1IIIb Ca-1,1.588,30.760217,52.235828,-14.56308,1.154e-05,5.563e-05,-4.753e-05,1.0385992839066334,-0.23576806917607127,2.9336075810416665e-07,-5.39791551e-07,Gam,34,Eri,1,18497,,219.5836500973188,Gam,3.0,2.95
18567,18614,24912,1228,,46Xi  Per,,3.98275,35.791033,381.6794,1.92,2.3,70.0,3.98,-3.928,O7.5Iab:,0.016,156.01015,267.421217,223.218208,2.494e-05,4.98e-05,4.532e-05,1.0426815704486982,0.6246713605687475,9.308422666666665e-09,1.1150714e-08,Xi,46,Per,1,18567,,3244.890156605363,Xi,3.99,3.97
18677,18724,25204,1239,,35Lam Tau,,4.011338,12.490347,148.368,-8.15,-11.98,18.0,3.41,-2.447,B3V + A,-0.099,72.055648,125.663969,32.088342,1.495e-05,1.429e-05,-4.43e-06,1.050165762267244,0.2179976717940675,-3.951231496527778e-08,-5.8080678e-08,Lam,35,Tau,1,18677,,829.468695095263,Lam,3.493,3.393
18860,18907,25490,1251,,38Nu  Tau,,4.052606,5.989305,35.8551,5.52,-1.63,-6.0,3.91,1.137,A1V,0.032,17.402678,31.124499,3.741217,-3.8e-06,-4.83e-06,-9.2e-07,1.0609696511650075,0.10453309385345749,2.6761715166666663e-08,-7.902462e-09,Nu,38,Tau,1,18860,,30.563282803659664,,,
19296,19343,25940,1273,,48    Per,,4.144357,47.712513,146.1988,20.19,-33.26,1.0,3.96,-1.865,B3Ve,-0.025,45.931031,86.988502,108.154671,-4.19e-06,2.271e-05,-1.51e-05,1.0849901114839684,0.8327404400709875,9.788388210416667e-08,-1.6124903e-07,,48,Per,1,19296,,485.28850016212095,MX,3.974,3.954
19697,19747,26967,1326,,Alp Hor,,4.233363,-42.294368,35.2609,41.89,-203.65,22.0,3.85,1.114,K1III,1.085,11.637776,23.342255,-23.728596,-9.43e-06,-2.87e-06,-4.089e-05,1.1082917630239444,-0.7381759740767749,2.0308845078472226e-07,-9.8732306e-07,Alp,,Hor,1,19697,,31.21763510848165,,,
19730,19780,27256,1336,,Alp Ret,,4.240404,-62.473858,49.554,41.64,49.72,36.0,3.33,-0.145,G7III,0.915,10.180685,20.514413,-43.944776,3.31e-06,2.918e-05,-2.713e-05,1.110135242418645,-1.0903745178180912,2.0187641658333335e-07,2.41049361e-07,Alp,,Ret,1,19730,,99.54054173515264,,,
19992,20042,27376,1347,,41Ups4Eri,,4.298237,-33.798348,54.5554,62.31,-6.75,18.0,3.55,-0.134,B9V,-0.108,19.536379,40.910335,-30.347713,-8.71e-06,2.001e-05,-1.172e-05,1.125275935264788,-0.5898924503430762,3.020874043541667e-07,-3.2724923e-08,Ups-4,41,Eri,1,19992,,98.53715068586186,,,
